Date,Open,High,Low,Close,Adj Close,Volume
2018-02-13,90.059998,90.070000,89.489998,89.592003,89.592003,20985
2018-02-14,89.595001,90.019997,88.834999,89.004997,89.004997,39237
2018-02-15,88.889999,88.889999,88.445000,88.504997,88.504997,27690
2018-02-16,88.500000,89.150002,88.150002,89.013000,89.013000,26169
2018-02-18,null,null,null,null,null,null
2018-02-20,89.165001,89.720001,89.154999,89.636002,89.636002,17881
2018-02-21,89.675003,90.059998,89.489998,89.913002,89.913002,23071
2018-02-22,90.055000,90.169998,89.559998,89.655998,89.655998,24080
2018-02-23,89.705002,89.989998,89.690002,89.807999,89.807999,16556
2018-02-25,null,null,null,null,null,null
2018-02-26,89.879997,90.000000,89.425003,89.790001,89.790001,20834
2018-02-27,89.675003,90.434998,89.620003,90.279999,90.279999,29716
2018-02-28,90.305000,90.650002,90.245003,90.551003,90.551003,24709
2018-03-01,90.654999,90.885002,90.160004,90.280998,90.280998,39784
2018-03-02,90.199997,90.260002,89.834999,89.905998,89.905998,25816
2018-03-04,null,null,null,null,null,null
2018-03-05,89.830002,90.190002,89.650002,90.041000,90.041000,24449
2018-03-06,89.919998,90.035004,89.470001,89.589996,89.589996,32814
2018-03-07,89.489998,89.745003,89.330002,89.607002,89.607002,23588
2018-03-08,89.584999,90.214996,89.419998,90.155998,90.155998,31827
2018-03-09,90.175003,90.364998,89.964996,90.065002,90.065002,25546
2018-03-11,null,null,null,null,null,null
2018-03-12,90.065002,90.165001,89.815002,89.866997,89.866997,23384
2018-03-13,89.870003,90.089996,89.565002,89.642998,89.642998,27204
2018-03-14,89.684998,89.875000,89.540001,89.686996,89.686996,24987
2018-03-15,89.695000,90.165001,89.620003,90.125999,90.125999,21067
2018-03-16,90.120003,90.375000,89.875000,90.211998,90.211998,9387
2018-03-18,null,null,null,null,null,null
2018-03-19,90.180000,90.349998,89.970001,89.983002,89.983002,25842
2018-03-20,89.470001,90.025002,89.410004,89.954002,89.954002,18114
2018-03-21,89.980003,89.985001,89.214996,89.369003,89.369003,32855
2018-03-22,89.264999,89.574997,88.989998,89.473000,89.473000,26349
2018-03-23,89.324997,89.345001,88.974998,89.032997,89.032997,22742
2018-03-25,null,null,null,null,null,null
2018-03-26,89.040001,89.105003,88.559998,88.603996,88.603996,25798
2018-03-27,88.625000,89.250000,88.529999,88.983002,88.983002,24993
2018-03-28,88.970001,89.820000,88.894997,89.719002,89.719002,32562
2018-03-29,89.724998,89.839996,89.574997,89.811996,89.811996,13275
2018-04-01,null,null,null,null,null,null
2018-04-02,89.680000,89.809998,89.410004,89.706001,89.706001,13275
2018-04-03,89.730003,89.945000,89.514999,89.859001,89.859001,19800
2018-04-04,89.800003,89.894997,89.570000,89.782997,89.782997,15113
2018-04-05,89.745003,90.269997,89.739998,90.153999,90.153999,25718
2018-04-06,90.070000,90.294998,89.745003,89.781998,89.781998,22625
2018-04-08,null,null,null,null,null,null
2018-04-09,89.849998,89.980003,89.510002,89.533997,89.533997,22271
2018-04-10,89.544998,89.665001,89.230003,89.279999,89.279999,21988
2018-04-11,89.279999,89.364998,89.019997,89.252998,89.252998,18443
2018-04-12,89.209999,89.675003,89.160004,89.456001,89.456001,23614
2018-04-13,89.459999,89.589996,89.370003,89.502998,89.502998,12803
2018-04-15,null,null,null,null,null,null
2018-04-16,89.500000,89.555000,89.084999,89.135002,89.135002,17091
2018-04-17,89.114998,89.385002,88.945000,89.227997,89.227997,14989
2018-04-18,89.224998,89.500000,89.165001,89.347000,89.347000,19771
2018-04-19,89.355003,89.709999,89.235001,89.695000,89.695000,24763
2018-04-20,89.654999,90.245003,89.639999,90.074997,90.074997,31758
2018-04-22,null,null,null,null,null,null
2018-04-23,90.139999,90.750000,90.080002,90.705002,90.705002,31075
2018-04-24,90.695000,90.849998,90.474998,90.537003,90.537003,24268
2018-04-25,90.540001,91.035004,90.514999,90.953003,90.953003,26434
2018-04-26,91.004997,91.440002,90.745003,91.364998,91.364998,38967
2018-04-27,91.385002,91.790001,91.290001,91.343002,91.343002,30518
2018-04-29,null,null,null,null,null,null
2018-04-30,91.345001,91.709999,91.279999,91.629997,91.629997,23564
2018-05-01,91.620003,92.370003,91.595001,92.254997,92.254997,27413
2018-05-02,92.294998,92.665001,92.040001,92.338997,92.338997,38903
2018-05-03,92.589996,92.599998,92.184998,92.250999,92.250999,23017
2018-05-04,92.269997,92.754997,92.190002,92.407997,92.407997,25441
2018-05-06,null,null,null,null,null,null
2018-05-07,92.415001,92.824997,92.290001,92.592003,92.592003,19364
2018-05-08,92.555000,93.135002,92.504997,92.958000,92.958000,29976
2018-05-09,92.904999,93.260002,92.695000,92.884003,92.884003,26452
2018-05-10,93.004997,93.029999,92.389999,92.515999,92.515999,34751
2018-05-11,92.605003,92.709999,92.235001,92.411003,92.411003,20262
2018-05-13,null,null,null,null,null,null
